workflow,url,gold_answer,n_workers_total,n_attempts_total,n_repeated_worker_votes,n_conflicted_workers,n_valid_votes,n_correct,n_incorrect,correct_share,incorrect_share,repeat_worker_share,conflict_worker_share,yes_count,yes_share,no_count,no_share,not_working_count,not_working_share,eligible_by_n,is_difficult,is_ambiguous,is_conflicted_repeats,flag
REGION_MARKUP,https://piloramservis.ru,no,1,1,0,0,1,1,0,1.0,0.0,0.0,0.0,0,0.0,1,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://pilotmoto.ru,yes,1,1,0,0,1,1,0,1.0,0.0,0.0,0.0,1,1.0,0,0.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://pimtas-plastik.ru,no,1,1,0,0,1,1,0,1.0,0.0,0.0,0.0,0,0.0,1,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://pineshop.ru,no,1,1,0,0,1,1,0,1.0,0.0,0.0,0.0,0,0.0,1,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://pinkosale.ru,yes,1,1,0,0,1,1,0,1.0,0.0,0.0,0.0,1,1.0,0,0.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://pionperm.ru,no,1,1,0,0,1,1,0,1.0,0.0,0.0,0.0,0,0.0,1,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://piro66.ru,no,1,1,0,0,1,1,0,1.0,0.0,0.0,0.0,0,0.0,1,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://pitbikeclub.ru,yes,1,1,0,0,1,1,0,1.0,0.0,0.0,0.0,1,1.0,0,0.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://piter-kamin.ru,no,1,1,0,0,1,1,0,1.0,0.0,0.0,0.0,0,0.0,1,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://planeta-sirius.com,yes,1,1,0,0,1,1,0,1.0,0.0,0.0,0.0,1,1.0,0,0.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://planeta-tepla.com,no,1,1,0,0,1,1,0,1.0,0.0,0.0,0.0,0,0.0,1,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://planetamasla.ru,yes,1,1,0,0,1,1,0,1.0,0.0,0.0,0.0,1,1.0,0,0.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://planetatechniki.ru,yes,1,1,0,0,1,1,0,1.0,0.0,0.0,0.0,1,1.0,0,0.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://platinium.spb.ru,no,1,1,0,0,1,1,0,1.0,0.0,0.0,0.0,0,0.0,1,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://platoky.ru,yes,1,1,0,0,1,1,0,1.0,0.0,0.0,0.0,1,1.0,0,0.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://playhomeforkids.ru,yes,1,1,0,0,1,1,0,1.0,0.0,0.0,0.0,1,1.0,0,0.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://plitka-outlet.ru,yes,1,1,0,0,1,1,0,1.0,0.0,0.0,0.0,1,1.0,0,0.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://plitkamoscow.ru,yes,1,1,0,0,1,1,0,1.0,0.0,0.0,0.0,1,1.0,0,0.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://plitochkaonline.ru,no,1,1,0,0,1,1,0,1.0,0.0,0.0,0.0,0,0.0,1,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://plodocvet.ru,no,1,1,0,0,1,1,0,1.0,0.0,0.0,0.0,0,0.0,1,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://plotter-plus.ru,no,1,1,0,0,1,1,0,1.0,0.0,0.0,0.0,0,0.0,1,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://plus71.ru,no,1,1,0,0,1,1,0,1.0,0.0,0.0,0.0,0,0.0,1,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://pnevmo-teh.ru,no,1,1,0,0,1,1,0,1.0,0.0,0.0,0.0,0,0.0,1,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://podarok-ufa.ru,no,1,1,0,0,1,1,0,1.0,0.0,0.0,0.0,0,0.0,1,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://podsolnuh24.ru,no,1,1,0,0,1,1,0,1.0,0.0,0.0,0.0,0,0.0,1,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://pokrov.ru,yes,1,1,0,0,1,1,0,1.0,0.0,0.0,0.0,1,1.0,0,0.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://pol-td.ru,yes,1,1,0,0,1,1,0,1.0,0.0,0.0,0.0,1,1.0,0,0.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://polka-vin.ru,yes,1,1,0,0,1,1,0,1.0,0.0,0.0,0.0,1,1.0,0,0.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://pollen-online.ru,no,1,1,0,0,1,1,0,1.0,0.0,0.0,0.0,0,0.0,1,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://polyanaballons.ru,no,1,1,0,0,1,1,0,1.0,0.0,0.0,0.0,0,0.0,1,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://polymyr-nn.ru,no,1,1,0,0,1,1,0,1.0,0.0,0.0,0.0,0,0.0,1,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://pondandmiller.com,yes,1,1,0,0,1,1,0,1.0,0.0,0.0,0.0,1,1.0,0,0.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://porevit.ru,no,1,1,0,0,1,1,0,1.0,0.0,0.0,0.0,0,0.0,1,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://postelka54.ru,no,1,1,0,0,1,1,0,1.0,0.0,0.0,0.0,0,0.0,1,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://posuda.ru,no,1,1,0,0,1,1,0,1.0,0.0,0.0,0.0,0,0.0,1,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://povodok-shop.ru,yes,1,1,0,0,1,1,0,1.0,0.0,0.0,0.0,1,1.0,0,0.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://power-protect.ru,no,1,1,0,0,1,1,0,1.0,0.0,0.0,0.0,0,0.0,1,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://pozis.ru,yes,1,1,0,0,1,1,0,1.0,0.0,0.0,0.0,1,1.0,0,0.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://pozvonochnik.info,yes,1,1,0,0,1,1,0,1.0,0.0,0.0,0.0,1,1.0,0,0.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://pravdastore.com,yes,1,1,0,0,1,1,0,1.0,0.0,0.0,0.0,1,1.0,0,0.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://premiumtehnika.ru,yes,1,1,0,0,1,1,0,1.0,0.0,0.0,0.0,1,1.0,0,0.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://prezent-msk.ru,no,1,1,0,0,1,1,0,1.0,0.0,0.0,0.0,0,0.0,1,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://priborelektro.ru,yes,1,1,0,0,1,1,0,1.0,0.0,0.0,0.0,1,1.0,0,0.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://pricepyfuchika.ru,no,1,1,0,0,1,1,0,1.0,0.0,0.0,0.0,0,0.0,1,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://prikormka.com,yes,1,1,0,0,1,1,0,1.0,0.0,0.0,0.0,1,1.0,0,0.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://primedekor.ru,no,1,1,0,0,1,1,0,1.0,0.0,0.0,0.0,0,0.0,1,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://princip72.ru,no,1,1,0,0,1,1,0,1.0,0.0,0.0,0.0,0,0.0,1,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://print.market,yes,1,1,0,0,1,1,0,1.0,0.0,0.0,0.0,1,1.0,0,0.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://privod.ru,no,1,1,0,0,1,1,0,1.0,0.0,0.0,0.0,0,0.0,1,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://pro-electro.ru,yes,1,1,0,0,1,1,0,1.0,0.0,0.0,0.0,1,1.0,0,0.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://pro-kaminy.ru,yes,1,1,0,0,1,1,0,1.0,0.0,0.0,0.0,1,1.0,0,0.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://pro-shariki.ru,no,1,1,0,0,1,1,0,1.0,0.0,0.0,0.0,0,0.0,1,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://proektorlamp.ru,yes,1,1,0,0,1,1,0,1.0,0.0,0.0,0.0,1,1.0,0,0.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://prof-ets.ru,no,1,1,0,0,1,1,0,1.0,0.0,0.0,0.0,0,0.0,1,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://prof-teko.ru,yes,1,1,0,0,1,1,0,1.0,0.0,0.0,0.0,1,1.0,0,0.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://profarmy-classic.ru,yes,1,1,0,0,1,1,0,1.0,0.0,0.0,0.0,1,1.0,0,0.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://profi-overalls.ru,no,1,1,0,0,1,1,0,1.0,0.0,0.0,0.0,0,0.0,1,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://profi-vanna.ru,no,1,1,0,0,1,1,0,1.0,0.0,0.0,0.0,0,0.0,1,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://proficrm.ru,no,1,1,0,0,1,1,0,1.0,0.0,0.0,0.0,0,0.0,1,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://profidveri.spb.ru,no,1,1,0,0,1,1,0,1.0,0.0,0.0,0.0,0,0.0,1,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://profil-doors.spb.ru,no,1,1,0,0,1,1,0,1.0,0.0,0.0,0.0,0,0.0,1,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://profildoors.design,no,1,1,0,0,1,1,0,1.0,0.0,0.0,0.0,0,0.0,1,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://profilsbit.ru,yes,1,1,0,0,1,1,0,1.0,0.0,0.0,0.0,1,1.0,0,0.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://profkolor.ru,yes,1,1,0,0,1,1,0,1.0,0.0,0.0,0.0,1,1.0,0,0.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://prokatik70.ru,no,1,1,0,0,1,1,0,1.0,0.0,0.0,0.0,0,0.0,1,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://prokatmeha.ru,no,1,1,0,0,1,1,0,1.0,0.0,0.0,0.0,0,0.0,1,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://prom63.ru,yes,1,1,0,0,1,1,0,1.0,0.0,0.0,0.0,1,1.0,0,0.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://prometall.shop,yes,1,1,0,0,1,1,0,1.0,0.0,0.0,0.0,1,1.0,0,0.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://promkrepezh.ru,yes,1,1,0,0,1,1,0,1.0,0.0,0.0,0.0,1,1.0,0,0.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://promsignal.com,yes,1,1,0,0,1,1,0,1.0,0.0,0.0,0.0,1,1.0,0,0.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://prorab.shop,no,1,1,0,0,1,1,0,1.0,0.0,0.0,0.0,0,0.0,1,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://prorab82.ru,no,1,1,0,0,1,1,0,1.0,0.0,0.0,0.0,0,0.0,1,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://prowife.ru,yes,1,1,0,0,1,1,0,1.0,0.0,0.0,0.0,1,1.0,0,0.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://prt-metall.ru,no,1,1,0,0,1,1,0,1.0,0.0,0.0,0.0,0,0.0,1,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://psodin.ru,no,1,1,0,0,1,1,0,1.0,0.0,0.0,0.0,0,0.0,1,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://ptfkem.ru,no,1,1,0,0,1,1,0,1.0,0.0,0.0,0.0,0,0.0,1,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://pts-shop.ru,yes,1,1,0,0,1,1,0,1.0,0.0,0.0,0.0,1,1.0,0,0.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://pudraflor.ru,no,1,1,0,0,1,1,0,1.0,0.0,0.0,0.0,0,0.0,1,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://puff-spb.ru,no,1,1,0,0,1,1,0,1.0,0.0,0.0,0.0,0,0.0,1,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://pulsar-msk.ru,yes,1,1,0,0,1,1,0,1.0,0.0,0.0,0.0,1,1.0,0,0.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://pulsar4152.ru,no,1,1,0,0,1,1,0,1.0,0.0,0.0,0.0,0,0.0,1,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://pultopt.ru,no,1,1,0,0,1,1,0,1.0,0.0,0.0,0.0,0,0.0,1,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://puncherstore.ru,yes,1,1,0,0,1,1,0,1.0,0.0,0.0,0.0,1,1.0,0,0.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://purpur.su,yes,1,1,0,0,1,1,0,1.0,0.0,0.0,0.0,1,1.0,0,0.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://pyramida.info,no,1,1,0,0,1,1,0,1.0,0.0,0.0,0.0,0,0.0,1,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://quadrotoys.ru,yes,1,1,0,0,1,1,0,1.0,0.0,0.0,0.0,1,1.0,0,0.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://queens-dn.ru,no,1,1,0,0,1,1,0,1.0,0.0,0.0,0.0,0,0.0,1,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://quickstep.ru,no,1,1,0,0,1,1,0,1.0,0.0,0.0,0.0,0,0.0,1,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://r-home.ru,no,1,1,0,0,1,1,0,1.0,0.0,0.0,0.0,0,0.0,1,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://rackmarket.ru,yes,1,1,0,0,1,1,0,1.0,0.0,0.0,0.0,1,1.0,0,0.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://radio-tmb.ru,no,1,1,0,0,1,1,0,1.0,0.0,0.0,0.0,0,0.0,1,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://radioexpert.ru,yes,1,1,0,0,1,1,0,1.0,0.0,0.0,0.0,1,1.0,0,0.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://radivaska.org,no,1,1,0,0,1,1,0,1.0,0.0,0.0,0.0,0,0.0,1,1.0,0,0.0,False,False,False,False,ok
REGION_MARKUP,https://raki-ufa.ru,no,1,1,0,0,1,1,0,1.0,0.0,0.0,0.0,0,0.0,1,1.0,0,0.0,False,False,False,False,ok
