workflow,url,gold_answer,worker_id,attempt_count,unique_answers_count,answers_seen,correctness_seen,resolved_worker_answer,resolved_is_correct,is_worker_conflict
REGION_MARKUP,https://italinka.ru,yes,91291754-8a7f-43dd-b89c-b06e700ef6ca,1,1,yes,true,yes,True,False
REGION_MARKUP,https://italyclocks.ru,yes,1204c479-359c-4c88-84cd-04b70b55ea77,1,1,yes,true,yes,True,False
REGION_MARKUP,https://italyclocks.ru,yes,263e781a-cee6-4807-8878-650fb288ef2e,1,1,yes,true,yes,True,False
REGION_MARKUP,https://italyclocks.ru,yes,c9dd8710-ef5e-46ce-b996-a31ba9c07641,1,1,yes,true,yes,True,False
REGION_MARKUP,https://italyclocks.ru,yes,d7d3b935-cab0-4b09-9e1f-569946c80640,1,1,yes,true,yes,True,False
REGION_MARKUP,https://itana.ru,yes,a52f955a-8c76-40f3-8e84-9db4615407b8,1,1,yes,true,yes,True,False
REGION_MARKUP,https://itcslavich.com,no,3c77f649-1060-4f4f-b2a2-cd285a3c8c63,1,1,no,true,no,True,False
REGION_MARKUP,https://itisart.ru,no,01b02935-2460-44bd-94d8-42ddc606f677,1,1,yes,false,yes,False,False
REGION_MARKUP,https://itisart.ru,no,b8016daf-d8d6-418c-b102-0f0e992eca54,1,1,no,true,no,True,False
REGION_MARKUP,https://its-legal.ru,no,1d8d2bb8-d59e-44a6-a952-1c3be27682f3,1,1,no,true,no,True,False
REGION_MARKUP,https://its-legal.ru,no,967d685a-6752-43c0-8b16-76ba5d309293,1,1,no,true,no,True,False
REGION_MARKUP,https://its-sauna.ru,no,909ebe17-bc13-4bee-9b6f-9793e735f56b,1,1,yes,false,yes,False,False
REGION_MARKUP,https://its-sauna.ru,no,a1449a32-ec0d-4f59-ab2d-385da8b23c6c,1,1,no,true,no,True,False
REGION_MARKUP,https://its2.ru,no,fed79ad8-6b3b-4b06-9f1e-f0f8517af49a,1,1,yes,false,yes,False,False
REGION_MARKUP,https://its2.ru,no,ff085d98-fb62-4940-a1a8-0ab900e1fadd,1,1,yes,false,yes,False,False
REGION_MARKUP,https://itsgroup.ru,no,1502797e-79e2-4c29-967b-6b98282578a5,1,1,no,true,no,True,False
REGION_MARKUP,https://itsgroup.ru,no,dc3b2f55-1540-4fb3-9eb9-b3c9b099592e,1,1,no,true,no,True,False
REGION_MARKUP,https://itsinks.ru,yes,77819419-6422-42df-9db5-1c4b97e984a0,1,1,yes,true,yes,True,False
REGION_MARKUP,https://itsinks.ru,yes,aa9c2d2f-f48e-4009-90e3-71ab7fff080c,1,1,yes,true,yes,True,False
REGION_MARKUP,https://itstom.ru,yes,4a3d400e-971e-4445-9d25-9375e7e7d375,1,1,yes,true,yes,True,False
REGION_MARKUP,https://itstom.ru,yes,84e718c4-c66e-4dcb-9f67-443d841a90a8,1,1,yes,true,yes,True,False
REGION_MARKUP,https://ittfshop.ru,yes,c8ee73a9-34c4-4e9a-acda-caaf148f6d0b,1,1,yes,true,yes,True,False
REGION_MARKUP,https://ittfshop.ru,yes,d7d3b935-cab0-4b09-9e1f-569946c80640,1,1,yes,true,yes,True,False
REGION_MARKUP,https://iv-capriz.com,yes,e573827a-a5bc-48ae-9010-4ca8adabc0c0,1,1,yes,true,yes,True,False
REGION_MARKUP,https://iva-olinen.ru,no,64ce24dc-01ef-47e5-97d6-5538d8cdc3af,1,1,no,true,no,True,False
REGION_MARKUP,https://ivadesign.ru,yes,30af156f-e570-4c22-ae06-4b234bbf89d3,1,1,yes,true,yes,True,False
REGION_MARKUP,https://ivadesign.ru,yes,5127fdb1-4f26-45d6-84de-baeeaeb7a7b8,1,1,yes,true,yes,True,False
REGION_MARKUP,https://ivadress.ru,yes,56b66a37-4f14-4acb-920c-4d8ef7c1c3a8,1,1,yes,true,yes,True,False
REGION_MARKUP,https://ivadress.ru,yes,cdfed82f-85f6-42f5-b696-41006f4f35ac,1,1,yes,true,yes,True,False
REGION_MARKUP,https://ivadress.ru,yes,e88145d2-d2d8-4029-b1f1-91a804e79754,1,1,yes,true,yes,True,False
REGION_MARKUP,https://ivanychles.ru,no,9ea708bf-8a76-4005-b142-2ac7bd81d327,1,1,not_working,false,not_working,False,False
REGION_MARKUP,https://ivanychles.ru,no,d5180e70-aaa0-439f-9659-1f2420d5ceaf,1,1,no,true,no,True,False
REGION_MARKUP,https://ivastroy.ru,no,c376c8b1-5b50-4184-9174-c2cfe2d7bd9a,1,1,yes,false,yes,False,False
REGION_MARKUP,https://ivent37.ru,no,6b1a14c7-7d42-4279-abb4-0e67ad93131a,1,1,no,true,no,True,False
REGION_MARKUP,https://ivent37.ru,no,d057f758-90fa-44de-bd7b-41a4a2bfe6f6,1,1,no,true,no,True,False
REGION_MARKUP,https://iverstak.ru,no,a73116a5-a4a4-4173-813e-7301f57a7403,1,1,yes,false,yes,False,False
REGION_MARKUP,https://iverswim.ru,no,80dea490-0cda-4114-9bf1-3388a07fa84a,1,1,not_working,false,not_working,False,False
REGION_MARKUP,https://iverswim.ru,no,e4d279fb-727b-4c24-8035-22728481d23f,1,1,not_working,false,not_working,False,False
REGION_MARKUP,https://ivigo-rus.ru,no,9721d85b-dd49-49af-9d2e-78d1dbf78df1,1,1,yes,false,yes,False,False
REGION_MARKUP,https://ivigo-rus.ru,no,e77ae23d-ac1a-47c4-87e7-a5cd8be361b9,1,1,no,true,no,True,False
REGION_MARKUP,https://ivigo-rus.ru,no,e7a51e52-3574-4f5a-84e7-f197ac56089a,1,1,no,true,no,True,False
REGION_MARKUP,https://ivkrep.ru,no,28025920-96f9-4d11-a4b5-898e319e5773,1,1,no,true,no,True,False
REGION_MARKUP,https://ivkrep.ru,no,367b9575-79b3-427c-b991-b5b39d6c1ffc,1,1,no,true,no,True,False
REGION_MARKUP,https://ivmk.su,no,0b6f4abb-98b0-450c-a32c-443665890521,1,1,no,true,no,True,False
REGION_MARKUP,https://ivolga.moscow,yes,77183bbd-d1ca-45b8-88fa-f82379994d71,1,1,yes,true,yes,True,False
REGION_MARKUP,https://ivolga.moscow,yes,c10f4d12-e61b-49a1-be8e-65a1ed17a676,1,1,yes,true,yes,True,False
REGION_MARKUP,https://ivtex-profi.ru,no,01c0532a-cb6a-4cd5-9871-f194ad29f3e0,1,1,yes,false,yes,False,False
REGION_MARKUP,https://ivtex-profi.ru,no,0dc768da-cdf6-426e-a4ff-c40a41a6a30f,1,1,no,true,no,True,False
REGION_MARKUP,https://ivtkani.ru,no,0f57f9da-217f-4910-aad6-24995f07225d,1,1,yes,false,yes,False,False
REGION_MARKUP,https://ivtkani.ru,no,295b7403-8971-4b00-a874-e25154b4456e,1,1,yes,false,yes,False,False
REGION_MARKUP,https://ivtkani.ru,no,923ef7e6-b4d2-4c2d-850b-a1a6796b9c82,1,1,yes,false,yes,False,False
REGION_MARKUP,https://izatlashevo.ru,no,4d5469db-2edd-447d-a6ac-979299ff62a5,1,1,no,true,no,True,False
REGION_MARKUP,https://izatlashevo.ru,no,595dfb7e-49e0-4bfd-a28b-0d8274d1650f,1,1,no,true,no,True,False
REGION_MARKUP,https://izhevsk-matras.ru,no,2f0dfc2f-9b64-4dc2-9245-b4000f486e7f,1,1,no,true,no,True,False
REGION_MARKUP,https://izhflower18.ru,no,71cedfaf-41c8-47bf-bd84-a6140d5434a1,1,1,no,true,no,True,False
REGION_MARKUP,https://izhflower18.ru,no,f5ed3932-0507-441e-803a-af6f0990bf43,1,1,no,true,no,True,False
REGION_MARKUP,https://izhpozhservis.ru,no,1c326834-5519-4b32-bc3b-13153d6fb021,1,1,no,true,no,True,False
REGION_MARKUP,https://izhpozhservis.ru,no,d057f758-90fa-44de-bd7b-41a4a2bfe6f6,1,1,no,true,no,True,False
REGION_MARKUP,https://izhprofit.ru,no,5e63f3a3-eafa-4de1-ad6e-d36bf888df42,1,1,no,true,no,True,False
REGION_MARKUP,https://izhzip.ru,no,0c68da45-844a-42fc-8be6-6ec74c7c84f4,1,1,yes,false,yes,False,False
REGION_MARKUP,https://izhzip.ru,no,30d85a21-7e26-4d2e-b62f-92ef3f6f63e6,1,1,yes,false,yes,False,False
REGION_MARKUP,https://izhzip.ru,no,7ad094ba-a2e8-4d5f-a9b5-e17e4d6ef6df,1,1,yes,false,yes,False,False
REGION_MARKUP,https://izhzip.ru,no,87515700-dd3a-43dc-95e6-3ed78a9d8fd3,1,1,yes,false,yes,False,False
REGION_MARKUP,https://iziavto.ru,no,b108fd39-4a9b-4685-bb0b-92c62241b711,1,1,no,true,no,True,False
REGION_MARKUP,https://iziavto.ru,no,caf2fd86-b50c-41dd-99fe-0ead80435039,1,1,no,true,no,True,False
REGION_MARKUP,https://izograf.ru,no,7f5ce3c1-8c85-4a1e-ab15-e5ff54e62fc6,1,1,no,true,no,True,False
REGION_MARKUP,https://izolenta-online.ru,no,3bc89316-e379-43ca-aa77-0366f41fcbdd,1,1,yes,false,yes,False,False
REGION_MARKUP,https://izolenta-online.ru,no,6ebf6fc9-8d3c-4980-a88c-82b322f11e75,1,1,yes,false,yes,False,False
REGION_MARKUP,https://izot.ru,no,094c5c62-e693-44e6-a7e1-7d9d902a6003,1,1,no,true,no,True,False
REGION_MARKUP,https://izot.ru,no,85371611-4b57-4285-9d23-909a502af350,1,1,no,true,no,True,False
REGION_MARKUP,https://izovol.pro,no,7f223aac-4b82-4b87-a5b4-205f0b0e043b,1,1,no,true,no,True,False
REGION_MARKUP,https://izumrud-podarki.ru,no,39da14f0-b66c-4fbc-b206-3df1b66f28c4,1,1,yes,false,yes,False,False
REGION_MARKUP,https://izumrud-podarki.ru,no,9b1c16bc-130e-45dc-a623-b98cde0ffd5a,1,1,no,true,no,True,False
REGION_MARKUP,https://izzidecor.ru,yes,367b9575-79b3-427c-b991-b5b39d6c1ffc,1,1,yes,true,yes,True,False
REGION_MARKUP,https://izzidecor.ru,yes,c84de5a4-dbf2-408d-b10c-66aef5d126b4,1,1,yes,true,yes,True,False
REGION_MARKUP,https://izzidecor.ru,yes,e439a9d4-e350-4e73-9db0-11e2c6bd84b6,1,1,yes,true,yes,True,False
REGION_MARKUP,https://j-equip.com,yes,290b68ac-2cac-4c5f-ac1a-64c458cf9e01,1,1,yes,true,yes,True,False
REGION_MARKUP,https://j-equip.com,yes,39a36deb-a0e2-4bc1-bf13-01ea894ff425,1,1,yes,true,yes,True,False
REGION_MARKUP,https://j-equip.com,yes,9e8a2edc-e531-414f-ba34-579cff2cf373,1,1,no,false,no,False,False
REGION_MARKUP,https://j-equip.com,yes,a0b64497-9333-4e9e-97c7-3a65215c3167,1,1,yes,true,yes,True,False
REGION_MARKUP,https://j-equip.com,yes,f76f77c2-e310-44a7-8f92-2d996110fc77,1,1,yes,true,yes,True,False
REGION_MARKUP,https://j-motor.ru,no,b9831c89-da72-4b8c-8e7b-14375b909d89,1,1,yes,false,yes,False,False
REGION_MARKUP,https://janita.biz,yes,77bfae1b-8760-4a7f-b432-98fe43b25cc3,1,1,yes,true,yes,True,False
REGION_MARKUP,https://janita.biz,yes,bbb3e716-0175-40b3-9e85-1233894888ef,1,1,yes,true,yes,True,False
REGION_MARKUP,https://japantyres.ru,no,5bd6bebf-cb47-4ead-94b7-c09f1d660d15,1,1,yes,false,yes,False,False
REGION_MARKUP,https://jarden.ru,yes,383a49f6-8779-41c0-b833-eef0961c0a86,1,1,no,false,no,False,False
REGION_MARKUP,https://jarden.ru,yes,595dfb7e-49e0-4bfd-a28b-0d8274d1650f,1,1,no,false,no,False,False
REGION_MARKUP,https://jarden.ru,yes,cde35910-ddbe-4c71-96e9-ef1b98910662,1,1,no,false,no,False,False
REGION_MARKUP,https://jarden.ru,yes,ff8b009b-6636-414b-9384-0424ae6ce7f3,1,1,no,false,no,False,False
REGION_MARKUP,https://jasmina-buket.ru,no,1c98a5ff-8810-4c27-ac01-4a7222f3839f,1,1,no,true,no,True,False
REGION_MARKUP,https://jasmina-buket.ru,no,a832ee4d-25d0-4988-9d54-608be46daefa,1,1,no,true,no,True,False
REGION_MARKUP,https://jasmineflowers.ru,no,9335ad94-bd09-4d71-bcd7-56e66d6427fe,1,1,no,true,no,True,False
REGION_MARKUP,https://jasminkiddy.ru,no,1333ea04-4203-4bda-9054-da71096b0ffe,1,1,no,true,no,True,False
REGION_MARKUP,https://jasminkiddy.ru,no,707a659c-cb02-49f2-b8bc-c4e3bad88950,1,1,yes,false,yes,False,False
REGION_MARKUP,https://jasminkiddy.ru,no,d16acfae-974d-4540-a4fc-eadba8a774f9,1,1,yes,false,yes,False,False
REGION_MARKUP,https://javaid-leather.ru,yes,b2fa13c9-3984-4d7c-84c2-bbef3e498f4d,1,1,yes,true,yes,True,False
REGION_MARKUP,https://jazzflower.ru,no,031e332c-0b46-47ca-98a5-225028857837,1,1,no,true,no,True,False
REGION_MARKUP,https://jbi1zavod.ru,no,861e3fcc-4e38-490e-99c1-1b2e0cb61d10,1,1,yes,false,yes,False,False
REGION_MARKUP,https://jd-rus.ru,yes,39693f59-1d97-4bd5-8beb-0974fedfa4f3,1,1,yes,true,yes,True,False
REGION_MARKUP,https://jd-rus.ru,yes,b108fd39-4a9b-4685-bb0b-92c62241b711,1,1,yes,true,yes,True,False
REGION_MARKUP,https://jeep-part.ru,no,5d150c2e-2bfd-4c86-983b-e87fb9af24fa,1,1,no,true,no,True,False
REGION_MARKUP,https://jeep-part.ru,no,f1b06369-9bd6-448b-94c5-89f83832d35f,1,1,yes,false,yes,False,False
REGION_MARKUP,https://jellymoon.ru,no,02be8b4b-78eb-4da7-aacc-8f06846a5266,1,1,yes,false,yes,False,False
REGION_MARKUP,https://jenta.biz,no,9c89c4d8-ab6c-4d5b-8c88-fc458eacb805,1,1,no,true,no,True,False
REGION_MARKUP,https://jenta.biz,no,a581a9b5-bec9-42b2-929b-5c0c0af03f72,1,1,no,true,no,True,False
REGION_MARKUP,https://jerkmania.ru,yes,7e4a209a-3f1a-41ba-8fd5-c5716ea81bec,1,1,yes,true,yes,True,False
REGION_MARKUP,https://jessicamoscow.ru,yes,9dd707ae-d070-402e-926b-7a7758d9fd1d,1,1,yes,true,yes,True,False
REGION_MARKUP,https://jessicamoscow.ru,yes,d7d3b935-cab0-4b09-9e1f-569946c80640,1,1,yes,true,yes,True,False
REGION_MARKUP,https://jetauto39.ru,no,02c44798-8a02-4395-a3ab-856838c0ef84,1,1,no,true,no,True,False
REGION_MARKUP,https://jetauto39.ru,no,15d02302-87cb-4b6b-b8b1-ff876ab07507,1,1,no,true,no,True,False
REGION_MARKUP,https://jetauto39.ru,no,185803e7-c2b0-419a-93b9-eaef6afa1a81,1,1,no,true,no,True,False
REGION_MARKUP,https://jetauto39.ru,no,2c5de7e0-6a91-4eb0-a4e2-57b8fb15e2ea,1,1,yes,false,yes,False,False
REGION_MARKUP,https://jetauto39.ru,no,6ff20281-9638-4e98-b4ad-02af97024b1a,1,1,yes,false,yes,False,False
REGION_MARKUP,https://jetauto39.ru,no,fb7c6f9e-3ddf-45b7-ba3b-14fa70c308d4,1,1,no,true,no,True,False
REGION_MARKUP,https://jetdesk.ru,yes,2c899440-a317-4077-a92d-ad42ea752d6f,1,1,not_working,false,not_working,False,False
REGION_MARKUP,https://jetpool.ru,yes,22d142aa-d085-4db5-a4c7-dc43189b1d83,1,1,yes,true,yes,True,False
REGION_MARKUP,https://jetpool.ru,yes,8e27c075-5851-4a2b-9899-8f9b732dd074,1,1,yes,true,yes,True,False
REGION_MARKUP,https://jetski-club.ru,no,72069f14-960f-4450-a698-ec4b4f9f3628,1,1,no,true,no,True,False
REGION_MARKUP,https://jetski-club.ru,no,75509d89-cfef-4a21-9b11-d57bf807ab7a,1,1,no,true,no,True,False
REGION_MARKUP,https://jetta64.ru,no,185803e7-c2b0-419a-93b9-eaef6afa1a81,1,1,yes,false,yes,False,False
REGION_MARKUP,https://jetta64.ru,no,331df2c8-997e-4434-b563-b5fe29344318,1,1,yes,false,yes,False,False
REGION_MARKUP,https://jetta64.ru,no,e5ad53d3-3dbc-4152-b9fb-b032e743f7e8,1,1,no,true,no,True,False
REGION_MARKUP,https://jettools.ru,yes,0b6f4abb-98b0-450c-a32c-443665890521,1,1,yes,true,yes,True,False
REGION_MARKUP,https://jettools.ru,yes,b5e04c7c-1cd7-410c-910e-eb65e7146264,1,1,yes,true,yes,True,False
REGION_MARKUP,https://jettools.ru,yes,d985539c-23b3-47b0-9ea6-5d3d9478bbc6,1,1,yes,true,yes,True,False
REGION_MARKUP,https://jeweller-karat.ru,yes,44b218db-6cb7-470a-80f9-2f01a27718ac,1,1,no,false,no,False,False
REGION_MARKUP,https://jeweller-karat.ru,yes,545134dd-4f27-4168-8886-400521d510b9,1,1,yes,true,yes,True,False
REGION_MARKUP,https://jeweller-karat.ru,yes,c10f4d12-e61b-49a1-be8e-65a1ed17a676,1,1,yes,true,yes,True,False
REGION_MARKUP,https://jewelmoscow.ru,no,3483c36b-3c67-4716-a1ca-7cefd45851f1,1,1,no,true,no,True,False
REGION_MARKUP,https://jewelmoscow.ru,no,62cb27e1-ad6d-4b01-99cb-3b20ddf59742,1,1,no,true,no,True,False
REGION_MARKUP,https://jewelmoscow.ru,no,d45aaa9a-f7b2-4a21-90fd-3a94a143d6c3,1,1,yes,false,yes,False,False
REGION_MARKUP,https://jewelry-in-august.com,yes,618f6f88-53b5-4fde-99ff-5e8b4928edad,1,1,yes,true,yes,True,False
REGION_MARKUP,https://jfstoremoscow.ru,yes,48a97254-1a02-4f08-9a2a-a79dedcd1db9,1,1,yes,true,yes,True,False
REGION_MARKUP,https://jiner.ru,no,36fb9b70-f12d-419e-93ed-ac89dfab156e,1,1,no,true,no,True,False
REGION_MARKUP,https://jiner.ru,no,acc721f9-07b5-4203-952b-d88f36aab4ab,1,1,no,true,no,True,False
REGION_MARKUP,https://jiner.ru,no,b0f9208e-9095-4d9d-99d1-5e56119e8cd1,1,1,no,true,no,True,False
REGION_MARKUP,https://jinglestore.ru,no,d9b038ce-31d3-4515-ae3b-a09b74e9b820,1,1,no,true,no,True,False
REGION_MARKUP,https://jnb-shop.ru,yes,47e654bc-4133-42a8-b121-52f6ef76bddc,1,1,yes,true,yes,True,False
REGION_MARKUP,https://jnb-shop.ru,yes,608f3bbb-a905-40fa-9552-4c9d5ba8c124,1,1,yes,true,yes,True,False
REGION_MARKUP,https://jnb-shop.ru,yes,9466bcf7-a2d2-46b7-909e-e87380aed1f4,1,1,yes,true,yes,True,False
REGION_MARKUP,https://jnb-shop.ru,yes,c2db5e96-ca1d-4d71-8c22-1af2c7cabbaa,1,1,yes,true,yes,True,False
REGION_MARKUP,https://jobses.ru,no,882c0a84-20c1-4c8f-95b2-21349565f8c5,1,1,no,true,no,True,False
REGION_MARKUP,https://jobses.ru,no,aeadb07b-27fc-4f51-98d0-064885c1e1dd,1,1,yes,false,yes,False,False
REGION_MARKUP,https://jollybunch.ru,no,ee435037-5264-4952-9ba0-5ec6dd9abf43,1,1,no,true,no,True,False
REGION_MARKUP,https://jollybunch.ru,no,ff833a48-1167-4c16-a995-f20680545c50,1,1,no,true,no,True,False
REGION_MARKUP,https://jonard-tools.ru,no,1efeaad7-70c7-4ca3-b2a3-4541a8513051,1,1,no,true,no,True,False
REGION_MARKUP,https://jonard-tools.ru,no,7df1a450-c957-42d9-b2f8-ec1780c0c15e,1,1,yes,false,yes,False,False
REGION_MARKUP,https://jonnesway.su,no,6d640f5f-39c2-41a6-b85e-402691fc6c23,1,1,yes,false,yes,False,False
REGION_MARKUP,https://joombra.ru,no,b450e0e1-c7bd-4c2f-8aae-d50cf241f07a,1,1,no,true,no,True,False
REGION_MARKUP,https://joombra.ru,no,dfd4b62f-17cb-4312-aa53-8eb8d4dccac6,1,1,no,true,no,True,False
REGION_MARKUP,https://jorno.it,yes,0b6129db-6925-4dc4-ae3f-3f4b05a2385a,1,1,no,false,no,False,False
REGION_MARKUP,https://jorno.it,yes,880fcd9f-69cd-449d-8de4-ff4657c3c879,1,1,yes,true,yes,True,False
REGION_MARKUP,https://joyaudio.ru,yes,77b4bd33-406b-41ce-8ca4-cd3e59efea25,1,1,yes,true,yes,True,False
REGION_MARKUP,https://joyaudio.ru,yes,eaef5bbd-6290-4b24-bc54-82df1d851e34,1,1,yes,true,yes,True,False
REGION_MARKUP,https://joyfish.ru,yes,50411ef6-a728-4fac-93e4-8483c91bb502,1,1,yes,true,yes,True,False
REGION_MARKUP,https://joyfish.ru,yes,7df1a450-c957-42d9-b2f8-ec1780c0c15e,1,1,yes,true,yes,True,False
REGION_MARKUP,https://joyinberry.ru,no,4e6f9e42-05e7-483b-8750-27d65c0e6c53,1,1,no,true,no,True,False
REGION_MARKUP,https://jscompanyrods.com,yes,071fe999-2435-4fbe-9d18-87ce0ba97f38,1,1,yes,true,yes,True,False
REGION_MARKUP,https://jscompanyrods.com,yes,40addc7f-7f68-47c7-96b3-e649693796fb,1,1,yes,true,yes,True,False
REGION_MARKUP,https://jscompanyrods.com,yes,4bbaad9b-197e-46cb-b9cc-da563a038224,1,1,yes,true,yes,True,False
REGION_MARKUP,https://jscompanyrods.com,yes,5390950e-ba7e-40a1-835a-7944520cd1d3,1,1,yes,true,yes,True,False
REGION_MARKUP,https://jt-stars.ru,yes,47e654bc-4133-42a8-b121-52f6ef76bddc,1,1,yes,true,yes,True,False
REGION_MARKUP,https://jt-stars.ru,yes,c2db5e96-ca1d-4d71-8c22-1af2c7cabbaa,1,1,yes,true,yes,True,False
REGION_MARKUP,https://jtcrussia.ru,no,8c2704d8-e9b6-405c-a8e5-5870f8201aa7,1,1,no,true,no,True,False
REGION_MARKUP,https://jtcrussia.ru,no,d7d3b935-cab0-4b09-9e1f-569946c80640,1,1,yes,false,yes,False,False
REGION_MARKUP,https://juicycouture.ru,not_working,663590ae-b94b-4dde-9dea-26e1215930b8,1,1,no,false,no,False,False
REGION_MARKUP,https://jukovles40.ru,no,77819419-6422-42df-9db5-1c4b97e984a0,1,1,no,true,no,True,False
REGION_MARKUP,https://julia-flower.ru,no,ced5db35-f978-4271-8112-2229c9334057,1,1,no,true,no,True,False
REGION_MARKUP,https://julia-flower.ru,no,ff1af0a7-297b-47bb-bfd0-61703542d27e,1,1,no,true,no,True,False
REGION_MARKUP,https://julianna.ru,no,72d8ea98-216c-46e4-8723-4180567544f1,1,1,yes,false,yes,False,False
REGION_MARKUP,https://julianna.ru,no,7d341359-2967-4f13-a5de-e18ee75f2178,1,1,yes,false,yes,False,False
REGION_MARKUP,https://julidoquilt.com,yes,1e8319d6-3f30-4fa7-be2e-e6638baa752c,1,1,yes,true,yes,True,False
REGION_MARKUP,https://julidoquilt.com,yes,cd5294b1-a5ce-42a2-86df-98dced9b09fa,1,1,yes,true,yes,True,False
REGION_MARKUP,https://julifort.ru,yes,c7c934ee-6d0d-4c25-b123-e22cb673a126,1,1,yes,true,yes,True,False
REGION_MARKUP,https://julismebel.ru,no,65764463-f716-4090-897c-ff6f58f9314a,1,1,no,true,no,True,False
REGION_MARKUP,https://julismebel.ru,no,8bd1b655-4d26-4700-ae55-5d07f7bde6d0,1,1,no,true,no,True,False
REGION_MARKUP,https://jumpstarters.ru,no,d9784c8f-6764-4d46-a94c-dd9c75830694,1,1,yes,false,yes,False,False
REGION_MARKUP,https://jung-pro.ru,yes,59f2d970-69c9-47f8-bff3-6da1018467aa,1,1,yes,true,yes,True,False
REGION_MARKUP,https://jung-pro.ru,yes,6749399d-dac2-4a5d-b974-0580a8faeb0a,1,1,yes,true,yes,True,False
REGION_MARKUP,https://junior-35.ru,no,4ca55cdb-d96b-4085-9b2d-8b8b1a35a166,1,1,yes,false,yes,False,False
REGION_MARKUP,https://junior-35.ru,no,ca6dbcbc-1fb2-45a5-b627-b9f129907c5e,1,1,yes,false,yes,False,False
REGION_MARKUP,https://junior-35.ru,no,f986e233-ad73-425b-948b-9417329c9cff,1,1,yes,false,yes,False,False
REGION_MARKUP,https://juravlik43.ru,no,c0286c61-8408-468e-84cf-36e2df505ee3,1,1,yes,false,yes,False,False
REGION_MARKUP,https://jurba.ru,yes,c19d28ac-1803-4d11-85d9-9b826eb96379,1,1,yes,true,yes,True,False
REGION_MARKUP,https://jurba.ru,yes,d4573913-d9e2-49e7-902f-6a60ad401acc,1,1,yes,true,yes,True,False
REGION_MARKUP,https://just-tattoo-shop.ru,yes,77819419-6422-42df-9db5-1c4b97e984a0,1,1,yes,true,yes,True,False
REGION_MARKUP,https://just-tattoo-shop.ru,yes,81a7c2dc-6e79-4b57-ad1b-3972176870bd,1,1,yes,true,yes,True,False
REGION_MARKUP,https://just-vinyl.ru,yes,62ec8173-4da2-4ba0-9e30-06771f4fc93d,1,1,no,false,no,False,False
REGION_MARKUP,https://just-vinyl.ru,yes,752ca130-631f-4539-a952-6de2dad81826,1,1,yes,true,yes,True,False
REGION_MARKUP,https://just-vinyl.ru,yes,d985539c-23b3-47b0-9ea6-5d3d9478bbc6,1,1,yes,true,yes,True,False
REGION_MARKUP,https://justbt.ru,yes,0e750d48-069c-4945-8c77-47e6b43f548a,1,1,yes,true,yes,True,False
REGION_MARKUP,https://justbt.ru,yes,6c2fb714-159f-410c-adeb-6b6126f26461,1,1,yes,true,yes,True,False
REGION_MARKUP,https://justbt.ru,yes,f3339e14-3373-4321-8cc6-52552fb36fdf,1,1,yes,true,yes,True,False
REGION_MARKUP,https://justclothes.ru,no,53781336-6fc4-489c-9a70-6dd54e10b44d,1,1,yes,false,yes,False,False
REGION_MARKUP,https://justclothes.ru,no,8c926296-9742-4d0d-9da1-13501bf99312,1,1,no,true,no,True,False
REGION_MARKUP,https://justcoffee.ru,yes,45c9057f-e51d-47bb-8ebb-db1700eefc57,1,1,yes,true,yes,True,False
REGION_MARKUP,https://justcoffee.ru,yes,4cdc1b8a-c78b-4b4a-90f6-214126612d39,1,1,yes,true,yes,True,False
REGION_MARKUP,https://justitalian.ru,yes,6fb45fc6-cdc0-4d1a-b228-e742c5a3ce12,1,1,yes,true,yes,True,False
REGION_MARKUP,https://justitalian.ru,yes,98257e19-6e3b-447c-bd9d-7bf8bf432732,1,1,yes,true,yes,True,False
REGION_MARKUP,https://justwelder.ru,no,3f318c70-2b90-4535-9041-c8488f7fd2ce,1,1,no,true,no,True,False
REGION_MARKUP,https://justwelder.ru,no,8c0199f0-1d30-49f6-9942-9edcb0eb5c36,1,1,not_working,false,not_working,False,False
REGION_MARKUP,https://juvelirtorg.spb.ru,no,263e781a-cee6-4807-8878-650fb288ef2e,1,1,no,true,no,True,False
REGION_MARKUP,https://juvelirtorg.spb.ru,no,367b9575-79b3-427c-b991-b5b39d6c1ffc,1,1,no,true,no,True,False
REGION_MARKUP,https://juza.ru,no,6d4c6ce8-c325-4a25-8064-1736bcf1f4a6,1,1,no,true,no,True,False
REGION_MARKUP,https://juza.ru,no,7320e4ca-d4e2-4732-97d8-7731ad3697da,1,1,no,true,no,True,False
REGION_MARKUP,https://juza.ru,no,99c1168f-9752-43dd-b5aa-6ef99f9685e1,1,1,no,true,no,True,False
REGION_MARKUP,https://juza.ru,no,e8de699c-554f-44e0-ab3a-533378b60a6f,1,1,no,true,no,True,False
REGION_MARKUP,https://jvon.ru,no,afdf406a-229a-4078-8f9c-681e6d0a83a6,1,1,yes,false,yes,False,False
REGION_MARKUP,https://jvon.ru,no,f04a5c5c-df26-42af-acf0-32557340ff55,1,1,yes,false,yes,False,False
REGION_MARKUP,https://jwlry.myinsales.ru,no,0745baf0-6017-40f0-8473-62b253985830,1,1,yes,false,yes,False,False
REGION_MARKUP,https://jwlry.myinsales.ru,no,817d37e1-9ac9-4fe4-9624-71e24b4fbc8c,1,1,no,true,no,True,False
REGION_MARKUP,https://jwlry.myinsales.ru,no,bf8569a8-2227-432e-b361-593dc9b4f6ff,1,1,no,true,no,True,False
